step,roll,pitch,yaw,position_n,position_e,position_d,velocity_u,Va,gear_deploy,throttle,elevator
688,0.35059,0.181609,-0.249211,104.586,-20.5568,-2.31464,20.7317,20.737,1,0.819964,-0.261293
689,0.351104,0.18247,-0.247101,104.785,-20.6052,-2.34816,20.7318,20.737,1,0.820964,-0.262303
690,0.351584,0.183326,-0.244985,104.984,-20.6533,-2.38189,20.7319,20.737,1,0.821977,-0.261224
691,0.35203,0.184181,-0.242862,105.183,-20.701,-2.41582,20.732,20.7371,1,0.823002,-0.262371
692,0.352444,0.185032,-0.240734,105.382,-20.7483,-2.44995,20.7322,20.7372,1,0.824037,-0.261153
693,0.352825,0.185882,-0.238602,105.581,-20.7953,-2.48428,20.7324,20.7373,1,0.825082,-0.262438
694,0.353174,0.186728,-0.236465,105.78,-20.8419,-2.51881,20.7326,20.7374,1,0.826134,-0.261287
695,0.353491,0.187574,-0.234325,105.979,-20.8882,-2.55353,20.7328,20.7376,1,0.827193,-0.262316
696,0.353775,0.188416,-0.232182,106.178,-20.9341,-2.58846,20.7331,20.7379,1,0.828257,-0.261206
697,0.354028,0.189259,-0.230036,106.377,-20.9796,-2.62358,20.7334,20.7381,1,0.829326,-0.262372
698,0.354249,0.190099,-0.227888,106.577,-21.0247,-2.6589,20.7338,20.7384,1,0.830397,-0.261189
699,0.354439,0.19094,-0.225738,106.776,-21.0695,-2.69442,20.7342,20.7388,1,0.83147,-0.26243
700,0.354598,0.191778,-0.223587,106.975,-21.1139,-2.73013,20.7346,20.7391,1,0.832545,-0.261225
701,0.354726,0.192617,-0.221436,107.175,-21.1579,-2.76604,20.7351,20.7396,1,0.833619,-0.262326
702,0.354822,0.193455,-0.219283,107.374,-21.2015,-2.80215,20.7356,20.74,1,0.834692,-0.261187
703,0.354888,0.194294,-0.217131,107.574,-21.2448,-2.83845,20.7361,20.7405,1,0.835763,-0.262492
704,0.354923,0.195131,-0.214978,107.774,-21.2876,-2.87495,20.7366,20.741,1,0.836831,-0.261235
705,0.354928,0.195971,-0.212827,107.973,-21.3301,-2.91164,20.7372,20.7416,1,0.837896,-0.262214
706,0.354903,0.196809,-0.210676,108.173,-21.3723,-2.94852,20.7379,20.7422,1,0.838956,-0.261312
707,0.354847,0.197649,-0.208526,108.373,-21.414,-2.9856,20.7385,20.7428,1,0.840011,-0.262352
708,0.35476,0.198489,-0.206378,108.573,-21.4553,-3.02287,20.7392,20.7435,1,0.841061,-0.261211
709,0.354644,0.19933,-0.204231,108.772,-21.4963,-3.06033,20.74,20.7442,1,0.842104,-0.26247
710,0.354497,0.200172,-0.202085,108.972,-21.5369,-3.09799,20.7408,20.745,1,0.843139,-0.261198
711,0.354321,0.201016,-0.199943,109.172,-21.5771,-3.13585,20.7416,20.7458,1,0.844168,-0.262252
712,0.354115,0.20186,-0.197801,109.372,-21.6169,-3.17389,20.7424,20.7466,1,0.845188,-0.261265
713,0.35388,0.202706,-0.195663,109.572,-21.6563,-3.21213,20.7432,20.7474,1,0.8462,-0.262404
714,0.353614,0.203553,-0.193526,109.773,-21.6953,-3.25056,20.7441,20.7483,1,0.847203,-0.261306
715,0.353319,0.204403,-0.191392,109.973,-21.734,-3.28919,20.745,20.7492,1,0.848196,-0.262376
716,0.352994,0.205254,-0.189261,110.173,-21.7722,-3.328,20.746,20.7501,1,0.849181,-0.261147
717,0.35264,0.206107,-0.187133,110.373,-21.8101,-3.36701,20.747,20.7511,1,0.850155,-0.262303
718,0.352256,0.206961,-0.185007,110.574,-21.8476,-3.40622,20.7479,20.7521,1,0.85112,-0.261314
719,0.351844,0.207818,-0.182884,110.774,-21.8847,-3.44561,20.749,20.7531,1,0.852074,-0.262354
720,0.351401,0.208676,-0.180764,110.974,-21.9213,-3.4852,20.75,20.7541,1,0.853018,-0.261215
721,0.35093,0.209537,-0.178648,111.175,-21.9576,-3.52498,20.7511,20.7552,1,0.853951,-0.262464
722,0.35043,0.2104,-0.176534,111.375,-21.9935,-3.56496,20.7521,20.7562,1,0.854874,-0.261199
723,0.349901,0.211266,-0.174424,111.576,-22.0291,-3.60513,20.7533,20.7573,1,0.855787,-0.262261
724,0.349343,0.212132,-0.172316,111.776,-22.0642,-3.64549,20.7544,20.7584,1,0.856689,-0.261257
725,0.348757,0.213003,-0.170212,111.977,-22.0989,-3.68605,20.7555,20.7596,1,0.85758,-0.262414
726,0.348141,0.213874,-0.16811,112.178,-22.1332,-3.7268,20.7566,20.7607,1,0.858462,-0.26131
727,0.347497,0.21475,-0.166013,112.378,-22.1672,-3.76774,20.7578,20.7619,1,0.859332,-0.261862
728,0.346825,0.215626,-0.163918,112.579,-22.2007,-3.80888,20.759,20.763,1,0.860193,-0.260117
729,0.346124,0.216506,-0.161827,112.78,-22.2339,-3.85021,20.7602,20.7642,1,0.861044,-0.259404
730,0.345394,0.217385,-0.159741,112.981,-22.2666,-3.89174,20.7614,20.7654,1,0.861884,-0.256769
731,0.344637,0.218263,-0.15766,113.181,-22.299,-3.93347,20.7626,20.7667,1,0.862714,-0.255329
732,0.34385,0.219136,-0.155585,113.382,-22.331,-3.9754,20.7639,20.7679,1,0.863533,-0.252184
733,0.343036,0.220005,-0.153517,113.583,-22.3626,-4.01754,20.7652,20.7692,1,0.864342,-0.250655
734,0.342191,0.220865,-0.151456,113.784,-22.3937,-4.05987,20.7665,20.7705,1,0.865141,-0.247326
735,0.34132,0.221719,-0.149402,113.985,-22.4245,-4.1024,20.7678,20.7718,1,0.865929,-0.245302
736,0.34042,0.222563,-0.147356,114.186,-22.4549,-4.14514,20.7692,20.7731,1,0.866706,-0.241922
737,0.339492,0.223397,-0.145318,114.387,-22.4849,-4.18809,20.7706,20.7745,1,0.867473,-0.240028
738,0.338535,0.22422,-0.143288,114.588,-22.5145,-4.23124,20.772,20.7759,1,0.868229,-0.236377
739,0.337553,0.225033,-0.141267,114.789,-22.5437,-4.27459,20.7734,20.7773,1,0.868974,-0.234727
740,0.336542,0.225833,-0.139253,114.99,-22.5725,-4.31815,20.7749,20.7787,1,0.869708,-0.231033
741,0.335506,0.226623,-0.137249,115.191,-22.601,-4.36191,20.7763,20.7801,1,0.870432,-0.229196
742,0.334443,0.227401,-0.135253,115.393,-22.629,-4.40587,20.7778,20.7816,1,0.871145,-0.22547
743,0.333356,0.228168,-0.133266,115.594,-22.6567,-4.45003,20.7793,20.783,1,0.871848,-0.223918
744,0.332243,0.228922,-0.131288,115.795,-22.6839,-4.4944,20.7808,20.7845,1,0.87254,-0.220015
745,0.331106,0.229667,-0.129319,115.996,-22.7108,-4.53897,20.7824,20.786,1,0.873222,-0.218542
746,0.329946,0.230398,-0.127359,116.197,-22.7373,-4.58373,20.7839,20.7875,1,0.873894,-0.214885
747,0.328763,0.23112,-0.125408,116.399,-22.7634,-4.62869,20.7855,20.789,1,0.874555,-0.213282
748,0.327557,0.23183,-0.123466,116.6,-22.7891,-4.67385,20.7871,20.7905,1,0.875206,-0.209523
749,0.32633,0.23253,-0.121534,116.801,-22.8144,-4.7192,20.7887,20.792,1,0.875847,-0.208191
750,0.325082,0.233218,-0.119611,117.003,-22.8394,-4.76474,20.7902,20.7936,1,0.876479,-0.20456
751,0.323814,0.233897,-0.117697,117.204,-22.864,-4.81047,20.7919,20.7951,1,0.877101,-0.203038
752,0.322525,0.234564,-0.115793,117.405,-22.8882,-4.85639,20.7935,20.7967,1,0.877713,-0.199419
753,0.321218,0.235223,-0.113899,117.607,-22.912,-4.9025,20.7951,20.7983,1,0.878316,-0.198074
754,0.319892,0.235871,-0.112014,117.808,-22.9355,-4.94879,20.7967,20.7999,1,0.87891,-0.194569
755,0.318548,0.23651,-0.11014,118.01,-22.9585,-4.99527,20.7984,20.8015,1,0.879495,-0.19327
756,0.317186,0.237139,-0.108274,118.211,-22.9812,-5.04192,20.8,20.8031,1,0.880071,-0.189679
757,0.315808,0.23776,-0.10642,118.413,-23.0036,-5.08876,20.8017,20.8047,1,0.880638,-0.188424
758,0.314414,0.23837,-0.104575,118.614,-23.0256,-5.13577,20.8033,20.8063,1,0.881197,-0.184994
759,0.313004,0.238974,-0.10274,118.816,-23.0472,-5.18296,20.805,20.8079,1,0.881747,-0.183811
760,0.311578,0.239567,-0.100915,119.017,-23.0684,-5.23032,20.8067,20.8095,1,0.882289,-0.180294
761,0.310138,0.240153,-0.0991012,119.219,-23.0893,-5.27785,20.8083,20.8111,1,0.882824,-0.1791
762,0.308683,0.240729,-0.0972971,119.42,-23.1099,-5.32555,20.81,20.8128,1,0.88335,-0.17579
763,0.307215,0.241298,-0.0955037,119.622,-23.13,-5.37341,20.8117,20.8144,1,0.883869,-0.174675
764,0.305733,0.241858,-0.0937206,119.823,-23.1499,-5.42145,20.8134,20.8161,1,0.88438,-0.171304
765,0.304239,0.242412,-0.0919485,120.025,-23.1693,-5.46964,20.8151,20.8177,1,0.884885,-0.170155
766,0.302732,0.242957,-0.0901865,120.226,-23.1884,-5.51799,20.8168,20.8194,1,0.885382,-0.166829
767,0.301213,0.243495,-0.0884357,120.428,-23.2072,-5.56651,20.8184,20.821,1,0.885872,-0.165918
768,0.299682,0.244025,-0.0866952,120.63,-23.2256,-5.61518,20.8201,20.8227,1,0.886355,-0.162619
769,0.29814,0.244549,-0.084966,120.831,-23.2437,-5.66401,20.8218,20.8243,1,0.886832,-0.161409
770,0.296587,0.245064,-0.0832473,121.033,-23.2614,-5.71299,20.8235,20.826,1,0.887303,-0.158355
771,0.295023,0.245574,-0.0815398,121.234,-23.2788,-5.76212,20.8252,20.8277,1,0.887767,-0.157327
772,0.29345,0.246075,-0.079843,121.436,-23.2959,-5.8114,20.8269,20.8293,1,0.888225,-0.154029
773,0.291866,0.246571,-0.0781576,121.638,-23.3126,-5.86082,20.8286,20.831,1,0.888677,-0.153177
774,0.290273,0.247058,-0.0764828,121.839,-23.329,-5.9104,20.8303,20.8327,1,0.889123,-0.150119
775,0.288671,0.247541,-0.0748195,122.041,-23.3451,-5.96012,20.832,20.8343,1,0.889564,-0.149026
776,0.28706,0.248016,-0.073167,122.243,-23.3608,-6.00998,20.8337,20.836,1,0.89,-0.145918
777,0.28544,0.248485,-0.071526,122.445,-23.3762,-6.05998,20.8354,20.8377,1,0.890429,-0.145018
778,0.283812,0.248947,-0.0698958,122.646,-23.3913,-6.11012,20.8371,20.8394,1,0.890854,-0.141959
779,0.282177,0.249404,-0.0682772,122.848,-23.406,-6.16039,20.8388,20.8411,1,0.891274,-0.141158
780,0.280533,0.249854,-0.0666694,123.05,-23.4204,-6.2108,20.8405,20.8427,1,0.891689,-0.138008
781,0.278883,0.250299,-0.0650734,123.251,-23.4345,-6.26135,20.8423,20.8444,1,0.892099,-0.137107
782,0.277225,0.250736,-0.0634882,123.453,-23.4483,-6.31203,20.844,20.8461,1,0.892504,-0.134143
783,0.275561,0.251168,-0.0619145,123.655,-23.4618,-6.36284,20.8457,20.8478,1,0.892905,-0.133419
784,0.273889,0.251594,-0.0603519,123.857,-23.4749,-6.41377,20.8474,20.8495,1,0.893301,-0.130426
785,0.272212,0.252015,-0.0588009,124.058,-23.4878,-6.46484,20.8491,20.8512,1,0.893693,-0.129463
786,0.270529,0.252429,-0.0572608,124.26,-23.5003,-6.51603,20.8508,20.8529,1,0.89408,-0.126599
787,0.268839,0.252838,-0.0557323,124.462,-23.5126,-6.56734,20.8525,20.8546,1,0.894464,-0.125806
788,0.267145,0.253241,-0.0542148,124.664,-23.5245,-6.61878,20.8542,20.8562,1,0.894843,-0.122797
789,0.265445,0.253639,-0.0527089,124.865,-23.5361,-6.67033,20.8559,20.8579,1,0.895218,-0.122202
790,0.26374,0.254031,-0.051214,125.067,-23.5474,-6.72201,20.8576,20.8596,1,0.89559,-0.119317
791,0.26203,0.254418,-0.0497307,125.269,-23.5584,-6.7738,20.8593,20.8613,1,0.895957,-0.11846
792,0.260316,0.254799,-0.0482582,125.471,-23.5692,-6.82571,20.861,20.863,1,0.896321,-0.115614
793,0.258598,0.255175,-0.0467973,125.672,-23.5796,-6.87774,20.8627,20.8647,1,0.896681,-0.1149
794,0.256875,0.255545,-0.0453473,125.874,-23.5897,-6.92988,20.8644,20.8664,1,0.897038,-0.112055
795,0.255149,0.255911,-0.0439088,126.076,-23.5996,-6.98213,20.8662,20.8681,1,0.897391,-0.111532
796,0.253419,0.25627,-0.0424812,126.278,-23.6091,-7.03449,20.8679,20.8698,1,0.897741,-0.108629
797,0.251685,0.256625,-0.0410651,126.48,-23.6184,-7.08697,20.8696,20.8715,1,0.898087,-0.107828
798,0.249949,0.256974,-0.0396597,126.681,-23.6274,-7.13955,20.8713,20.8732,1,0.89843,-0.105216
799,0.248209,0.257319,-0.0382657,126.883,-23.6361,-7.19223,20.873,20.8749,1,0.898769,-0.104546
800,0.246467,0.257658,-0.0368826,127.085,-23.6445,-7.24503,20.8747,20.8766,1,0.899105,-0.10172
801,0.244722,0.257993,-0.0355107,127.287,-23.6527,-7.29792,20.8764,20.8784,1,0.899438,-0.101239
802,0.242975,0.258321,-0.0341496,127.489,-23.6606,-7.35092,20.8781,20.8801,1,0.899768,-0.0984594
803,0.241226,0.258646,-0.0327998,127.69,-23.6682,-7.40402,20.8799,20.8818,1,0.900095,-0.0978251
804,0.239474,0.258965,-0.0314605,127.892,-23.6755,-7.45722,20.8816,20.8835,1,0.900418,-0.095104
805,0.237721,0.25928,-0.0301325,128.094,-23.6825,-7.51052,20.8833,20.8852,1,0.900738,-0.0946735
806,0.235967,0.259588,-0.0288151,128.296,-23.6893,-7.56391,20.885,20.8869,1,0.901056,-0.091916
807,0.234211,0.259894,-0.0275088,128.498,-23.6959,-7.6174,20.8867,20.8886,1,0.90137,-0.0913292
808,0.232454,0.260193,-0.026213,128.699,-23.7021,-7.67099,20.8885,20.8904,1,0.901681,-0.0886998
809,0.230696,0.260488,-0.0249283,128.901,-23.7081,-7.72467,20.8902,20.8921,1,0.901989,-0.088323
810,0.228937,0.260778,-0.0236539,129.103,-23.7139,-7.77844,20.8919,20.8938,1,0.902294,-0.0855831
811,0.227178,0.261064,-0.0223907,129.305,-23.7194,-7.83231,20.8936,20.8955,1,0.902596,-0.0850111
812,0.225418,0.261344,-0.0211377,129.507,-23.7246,-7.88626,20.8954,20.8973,1,0.902895,-0.0825233
813,0.223658,0.261621,-0.0198956,129.708,-23.7296,-7.94031,20.8971,20.899,1,0.903191,-0.0820913
814,0.221898,0.261892,-0.0186638,129.91,-23.7343,-7.99443,20.8988,20.9007,1,0.903484,-0.0794811
815,0.220138,0.262159,-0.0174429,130.112,-23.7388,-8.04865,20.9006,20.9025,1,0.903774,-0.0790412
816,0.218378,0.262421,-0.0162321,130.314,-23.743,-8.10295,20.9023,20.9042,1,0.904061,-0.0763866
817,0.216619,0.26268,-0.0150321,130.516,-23.747,-8.15734,20.904,20.906,1,0.904346,-0.0761325
818,0.214861,0.262932,-0.0138422,130.718,-23.7508,-8.21181,20.9058,20.9077,1,0.904627,-0.0736267
819,0.213103,0.263182,-0.0126629,130.919,-23.7543,-8.26636,20.9075,20.9094,1,0.904905,-0.073132
820,0.211347,0.263425,-0.0114937,131.121,-23.7576,-8.32099,20.9093,20.9112,1,0.905181,-0.0706044
821,0.209591,0.263666,-0.0103351,131.323,-23.7606,-8.3757,20.911,20.9129,1,0.905453,-0.070228
822,0.207837,0.263901,-0.00918643,131.525,-23.7634,-8.43049,20.9128,20.9147,1,0.905722,-0.0678065
823,0.206084,0.264132,-0.00804818,131.727,-23.766,-8.48535,20.9145,20.9164,1,0.905989,-0.0675468
824,0.204333,0.264359,-0.00691992,131.928,-23.7683,-8.5403,20.9163,20.9182,1,0.906252,-0.0650773
825,0.202584,0.264582,-0.00580205,132.13,-23.7704,-8.59531,20.918,20.92,1,0.906513,-0.0646691
826,0.200837,0.2648,-0.00469397,132.332,-23.7723,-8.6504,20.9198,20.9217,1,0.90677,-0.0622458
827,0.199091,0.265014,-0.00359625,132.534,-23.774,-8.70557,20.9215,20.9235,1,0.907025,-0.0619987
828,0.197348,0.265223,-0.00250826,132.736,-23.7754,-8.7608,20.9233,20.9253,1,0.907276,-0.0595572
829,0.195608,0.26543,-0.00143049,132.937,-23.7767,-8.81611,20.9251,20.927,1,0.907525,-0.0593921
830,0.19387,0.26563,-0.000362402,133.139,-23.7777,-8.87148,20.9268,20.9288,1,0.907771,-0.0569071
831,0.192134,0.265828,0.000695489,133.341,-23.7785,-8.92693,20.9286,20.9306,1,0.908013,-0.0566587
832,0.190402,0.266021,0.0017438,133.543,-23.779,-8.98244,20.9304,20.9324,1,0.908253,-0.054321
833,0.188672,0.266211,0.0027821,133.745,-23.7794,-9.03802,20.9321,20.9342,1,0.908489,-0.0542231
834,0.186945,0.266395,0.00381081,133.947,-23.7796,-9.09366,20.9339,20.9359,1,0.908723,-0.0518234
835,0.185222,0.266577,0.00482949,134.148,-23.7795,-9.14937,20.9357,20.9377,1,0.908954,-0.0515172
836,0.183502,0.266754,0.00583875,134.35,-23.7793,-9.20514,20.9375,20.9395,1,0.909181,-0.0493064
837,0.181785,0.266927,0.00683812,134.552,-23.7788,-9.26098,20.9393,20.9413,1,0.909406,-0.0491826
838,0.180072,0.267096,0.00782807,134.754,-23.7781,-9.31687,20.9411,20.9431,1,0.909627,-0.0467635
839,0.178363,0.267262,0.00880814,134.956,-23.7773,-9.37283,20.9428,20.9449,1,0.909845,-0.0466733
840,0.176657,0.267423,0.00977888,135.158,-23.7762,-9.42884,20.9446,20.9467,1,0.910061,-0.0444877
841,0.174956,0.267581,0.0107399,135.359,-23.7749,-9.48492,20.9464,20.9485,1,0.910273,-0.0443263
842,0.173259,0.267734,0.0116917,135.561,-23.7735,-9.54105,20.9482,20.9503,1,0.910483,-0.0420076
843,0.171565,0.267885,0.0126338,135.763,-23.7718,-9.59724,20.95,20.9521,1,0.910689,-0.0420382
844,0.169876,0.268031,0.0135666,135.965,-23.77,-9.65348,20.9518,20.9539,1,0.910892,-0.0398016
845,0.168192,0.268174,0.0144898,136.167,-23.768,-9.70978,20.9536,20.9557,1,0.911092,-0.0396593
846,0.166512,0.268312,0.015404,136.368,-23.7658,-9.76613,20.9554,20.9576,1,0.911289,-0.0374441
847,0.164837,0.268448,0.0163086,136.57,-23.7634,-9.82254,20.9572,20.9594,1,0.911484,-0.0374695
848,0.163166,0.268579,0.0172041,136.772,-23.7608,-9.879,20.959,20.9612,1,0.911675,-0.0352782
849,0.161501,0.268708,0.0180902,136.974,-23.758,-9.93551,20.9609,20.963,1,0.911863,-0.0352762
850,0.15984,0.268832,0.0189672,137.176,-23.7551,-9.99206,20.9627,20.9648,1,0.912048,-0.0330066
851,0.158184,0.268954,0.0198349,137.378,-23.752,-10.0487,20.9645,20.9667,1,0.91223,-0.0331172
852,0.156533,0.26907,0.0206936,137.58,-23.7487,-10.1053,20.9663,20.9685,1,0.912409,-0.0310524
853,0.154888,0.269185,0.0215431,137.781,-23.7452,-10.162,20.9681,20.9703,1,0.912585,-0.0309742
854,0.153248,0.269295,0.0223837,137.983,-23.7416,-10.2188,20.9699,20.9722,1,0.912758,-0.0288179
855,0.151613,0.269402,0.0232149,138.185,-23.7378,-10.2756,20.9718,20.974,1,0.912928,-0.0289025
856,0.149984,0.269505,0.0240374,138.387,-23.7338,-10.3324,20.9736,20.9758,1,0.913095,-0.0268761
857,0.148361,0.269606,0.0248508,138.589,-23.7296,-10.3893,20.9754,20.9777,1,0.913259,-0.0269415
858,0.146743,0.269702,0.0256554,138.791,-23.7253,-10.4462,20.9773,20.9795,1,0.91342,-0.0247861
859,0.145131,0.269797,0.0264509,138.993,-23.7208,-10.5032,20.9791,20.9813,1,0.913578,-0.0249453
860,0.143524,0.269886,0.0272378,139.194,-23.7162,-10.5602,20.9809,20.9832,1,0.913733,-0.022926
861,0.141924,0.269974,0.0280156,139.396,-23.7114,-10.6173,20.9828,20.985,1,0.913885,-0.0230463
862,0.14033,0.270057,0.0287849,139.598,-23.7065,-10.6743,20.9846,20.9869,1,0.914034,-0.0208585
863,0.138742,0.270138,0.0295451,139.8,-23.7013,-10.7315,20.9864,20.9887,1,0.914181,-0.02111
864,0.13716,0.270215,0.0302968,140.002,-23.6961,-10.7886,20.9883,20.9906,1,0.914324,-0.019271
865,0.135584,0.27029,0.0310397,140.204,-23.6907,-10.8458,20.9901,20.9924,1,0.914464,-0.0191805
866,0.134014,0.27036,0.0317742,140.406,-23.6851,-10.9031,20.992,20.9943,1,0.914602,-0.0173188
867,0.132451,0.270429,0.0324998,140.608,-23.6794,-10.9604,20.9938,20.9961,1,0.914737,-0.0175078
868,0.130895,0.270493,0.033217,140.81,-23.6735,-11.0177,20.9956,20.998,1,0.914869,-0.0153904
869,0.129344,0.270556,0.0339255,141.012,-23.6675,-11.075,20.9975,20.9999,1,0.914998,-0.0157074
870,0.127801,0.270614,0.0346256,141.213,-23.6613,-11.1324,20.9993,21.0017,1,0.915124,-0.0139224
871,0.126264,0.27067,0.0353172,141.415,-23.655,-11.1898,21.0012,21.0036,1,0.915248,-0.0139067
872,0.124734,0.270723,0.0360005,141.617,-23.6486,-11.2472,21.003,21.0054,1,0.915369,-0.0120943
873,0.12321,0.270773,0.0366753,141.819,-23.642,-11.3047,21.0049,21.0073,1,0.915487,-0.0123404
874,0.121693,0.27082,0.0373418,142.021,-23.6353,-11.3622,21.0067,21.0092,1,0.915602,-0.0103096
875,0.120184,0.270865,0.0379999,142.223,-23.6284,-11.4197,21.0086,21.011,1,0.915714,-0.0106973
876,0.118681,0.270905,0.0386498,142.425,-23.6214,-11.4773,21.0104,21.0129,1,0.915824,-0.00892993
877,0.117185,0.270944,0.0392914,142.627,-23.6143,-11.5349,21.0123,21.0148,1,0.915931,-0.00902569
878,0.115696,0.270979,0.039925,142.829,-23.607,-11.5925,21.0142,21.0166,1,0.916036,-0.00721611
879,0.114215,0.271013,0.0405502,143.031,-23.5997,-11.6502,21.016,21.0185,1,0.916138,-0.00749982
880,0.11274,0.271042,0.0411675,143.233,-23.5921,-11.7078,21.0179,21.0204,1,0.916237,-0.00563481
881,0.111273,0.27107,0.0417766,143.435,-23.5845,-11.7655,21.0197,21.0222,1,0.916333,-0.00612386
882,0.109813,0.271094,0.0423777,143.637,-23.5767,-11.8232,21.0216,21.0241,1,0.916427,-0.00422515
883,0.10836,0.271117,0.0429707,143.839,-23.5688,-11.881,21.0234,21.026,1,0.916519,-0.00439445
884,0.106915,0.271136,0.0435559,144.041,-23.5608,-11.9387,21.0253,21.0278,1,0.916608,-0.00280885
885,0.105477,0.271153,0.0441332,144.243,-23.5527,-11.9965,21.0272,21.0297,1,0.916694,-0.00308427
886,0.104046,0.271167,0.0447026,144.445,-23.5444,-12.0543,21.029,21.0316,1,0.916778,-0.00124434
887,0.102623,0.271179,0.0452641,144.647,-23.5361,-12.1122,21.0309,21.0334,1,0.916859,-0.00178223
888,0.101207,0.271188,0.0458179,144.849,-23.5276,-12.17,21.0327,21.0353,1,0.916938,-1.84597e-06
889,0.0997997,0.271195,0.0463638,145.051,-23.519,-12.2279,21.0346,21.0372,1,0.917015,-0.000245086
890,0.0983994,0.271198,0.0469022,145.253,-23.5103,-12.2858,21.0365,21.0391,1,0.917089,0.00138315
891,0.0970066,0.271201,0.0474328,145.455,-23.5014,-12.3437,21.0383,21.0409,1,0.917161,0.000973263
892,0.0956215,0.271199,0.0479559,145.658,-23.4925,-12.4016,21.0402,21.0428,1,0.91723,0.00281666
893,0.0942442,0.271197,0.0484713,145.86,-23.4834,-12.4595,21.0421,21.0447,1,0.917297,0.00225805
894,0.0928746,0.27119,0.0489793,146.062,-23.4743,-12.5175,21.0439,21.0465,1,0.917361,0.00386104
895,0.0915131,0.271183,0.0494797,146.264,-23.465,-12.5754,21.0458,21.0484,1,0.917424,0.00357502
896,0.0901591,0.271172,0.0499729,146.466,-23.4557,-12.6334,21.0477,21.0503,1,0.917484,0.0052333
897,0.0888128,0.27116,0.0504584,146.668,-23.4462,-12.6914,21.0495,21.0522,1,0.917542,0.00477391
898,0.0874747,0.271144,0.0509368,146.87,-23.4366,-12.7494,21.0514,21.054,1,0.917597,0.00644502
899,0.0861444,0.271128,0.0514077,147.072,-23.427,-12.8075,21.0532,21.0559,1,0.91765,0.00580568
900,0.0848219,0.271108,0.0518715,147.275,-23.4172,-12.8655,21.0551,21.0578,1,0.917702,0.00756375
901,0.0835077,0.271087,0.0523279,147.477,-23.4073,-12.9236,21.057,21.0597,1,0.91775,0.00720342
902,0.0822015,0.271063,0.0527772,147.679,-23.3974,-12.9816,21.0588,21.0615,1,0.917797,0.0086232
903,0.0809031,0.271037,0.0532194,147.881,-23.3873,-13.0397,21.0607,21.0634,1,0.917842,0.00818231
904,0.0796125,0.271009,0.0536546,148.083,-23.3771,-13.0978,21.0626,21.0653,1,0.917884,0.0097982
905,0.0783304,0.270979,0.0540826,148.286,-23.3669,-13.1559,21.0644,21.0671,1,0.917925,0.00915413
906,0.0770562,0.270946,0.0545038,148.488,-23.3566,-13.214,21.0663,21.069,1,0.917963,0.0108832
907,0.0757902,0.270913,0.0549178,148.69,-23.3461,-13.2721,21.0681,21.0709,1,0.918,0.0103769
908,0.0745325,0.270876,0.0553251,148.892,-23.3356,-13.3302,21.07,21.0727,1,0.918034,0.0118504
909,0.0732828,0.270838,0.0557255,149.095,-23.325,-13.3883,21.0719,21.0746,1,0.918066,0.0112363
910,0.0720409,0.270797,0.0561191,149.297,-23.3144,-13.4465,21.0737,21.0765,1,0.918097,0.0127517
911,0.0708078,0.270756,0.0565059,149.499,-23.3036,-13.5046,21.0756,21.0783,1,0.918125,0.0122846
912,0.0695827,0.270711,0.0568861,149.702,-23.2927,-13.5627,21.0774,21.0802,1,0.918151,0.0138522
913,0.0683655,0.270665,0.0572594,149.904,-23.2818,-13.6209,21.0793,21.0821,1,0.918176,0.0133003
914,0.067157,0.270617,0.0576263,150.106,-23.2708,-13.6791,21.0812,21.0839,1,0.918198,0.0147193
915,0.0659566,0.270568,0.0579865,150.309,-23.2597,-13.7372,21.083,21.0858,1,0.918219,0.0140611
916,0.0647641,0.270515,0.0583402,150.511,-23.2486,-13.7954,21.0849,21.0877,1,0.918238,0.0155343
917,0.0635805,0.270463,0.0586874,150.714,-23.2373,-13.8535,21.0867,21.0895,1,0.918255,0.015005
918,0.0624049,0.270407,0.0590283,150.916,-23.226,-13.9117,21.0886,21.0914,1,0.91827,0.0165358
919,0.0612374,0.270351,0.0593626,151.118,-23.2146,-13.9699,21.0904,21.0932,1,0.918284,0.0159149
920,0.0600785,0.270291,0.0596906,151.321,-23.2031,-14.0281,21.0923,21.0951,1,0.918295,0.0173019
921,0.0589279,0.270232,0.0600124,151.523,-23.1916,-14.0862,21.0941,21.097,1,0.918305,0.0165951
922,0.0577853,0.270169,0.0603279,151.726,-23.18,-14.1444,21.096,21.0988,1,0.918313,0.0180408
923,0.0566515,0.270106,0.0606371,151.928,-23.1683,-14.2026,21.0978,21.1007,1,0.91832,0.0174522
